referring_file,line_or_key,referenced_path,reference_type,proposed_replacement,migration_risk,automatic_or_manual_update,validation_method
tests/test_dune_market_pipeline.py,137,"frame.to_csv(raw_path, index=False)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_market_pipeline.py,152,"raw_path = Path(directory) / ""raw.csv""",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_market_pipeline.py,153,"frame.to_csv(raw_path, index=False)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameter_history.py,1,decimal,python_import,decimal,low_external_import,retain,compileall
tests/test_dune_protocol_parameter_history.py,2,json,python_import,json,low_external_import,retain,compileall
tests/test_dune_protocol_parameter_history.py,4,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_dune_protocol_parameter_history.py,5,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_dune_protocol_parameter_history.py,7,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_dune_protocol_parameter_history.py,51,"report = history.validate_sql(spec, spec.sql_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameter_history.py,58,").read_text(encoding=""utf-8"").lower()",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameter_history.py,71,sql = history.CLIPPER_STOPPED_MINIMAL_SQL_PATH.read_text(,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameter_history.py,324,"state = json.loads(spec.state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameter_history.py,377,"source = history.Path(history.__file__).read_text(encoding=""utf-8"").lower()",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameter_history.py,428,"state = json.loads(spec.state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameters.py,1,csv,python_import,csv,low_external_import,retain,compileall
tests/test_dune_protocol_parameters.py,2,decimal,python_import,decimal,low_external_import,retain,compileall
tests/test_dune_protocol_parameters.py,3,json,python_import,json,low_external_import,retain,compileall
tests/test_dune_protocol_parameters.py,4,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_dune_protocol_parameters.py,6,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_dune_protocol_parameters.py,8,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_dune_protocol_parameters.py,44,"valid = protocol.validate_sql(protocol.SQL_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameters.py,78,sql/diagnostic.sql,literal_path,sql/diagnostic.sql,high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
tests/test_dune_protocol_parameters.py,95,"with protocol.RAW_PATH.open(newline="""", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_protocol_parameters.py,97,state = json.loads(protocol.STATE_PATH.read_text()),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vat_activation_diagnostic.py,1,decimal,python_import,decimal,low_external_import,retain,compileall
tests/test_dune_vat_activation_diagnostic.py,2,json,python_import,json,low_external_import,retain,compileall
tests/test_dune_vat_activation_diagnostic.py,4,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_dune_vat_activation_diagnostic.py,43,"report = activation.validate_sql(activation.SQL_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vat_activation_diagnostic.py,114,"state = json.loads(activation.STATE_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vat_activation_diagnostic.py,120,"source = activation.Path(activation.__file__).read_text(encoding=""utf-8"").lower()",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_discovery.py,1,decimal,python_import,decimal,low_external_import,retain,compileall
tests/test_dune_vault_discovery.py,2,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_dune_vault_discovery.py,3,sys,python_import,sys,low_external_import,retain,compileall
tests/test_dune_vault_discovery.py,5,"sys.path.insert(0, str(Path(__file__).resolve().parents[1]))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_discovery.py,7,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_dune_vault_discovery.py,36,"frob_sql = vaults.DIAGNOSTICS[""frob""][""sql""].read_text()",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_discovery.py,40,"sql = vaults.DIAGNOSTICS[kind][""sql""].read_text()",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_discovery.py,44,"assert ""maker_ethereum.cdp_manager_call_give"" in vaults.DIAGNOSTICS[""ownership""][""sql""].read_text()",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_discovery.py,147,"sql = vaults.DIAGNOSTICS[""ownership""][""sql""].read_text().replace(",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_production.py,1,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_dune_vault_production.py,2,json,python_import,json,low_external_import,retain,compileall
tests/test_dune_vault_production.py,3,sys,python_import,sys,low_external_import,retain,compileall
tests/test_dune_vault_production.py,5,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_dune_vault_production.py,7,"sys.path.insert(0, str(Path(__file__).resolve().parents[1]))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_production.py,9,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_dune_vault_production.py,10,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_dune_vault_production.py,107,source = Path(vaults.__file__).read_text(),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_production.py,253,"first.write_text(json.dumps(_page_payload(_ordered_rows(2), 3)))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_dune_vault_production.py,319,"assert ""test-secret-not-for-disk"" not in output.read_text()",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,5,dataclasses,python_import,dataclasses,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,6,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,7,json,python_import,json,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,8,sys,python_import,sys,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,10,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,11,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,12,yaml,python_import,yaml,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,15,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,18,if str(path) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,19,"sys.path.insert(0, str(path))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,21,empirical_config,python_import,dai_sim.inputs.configuration,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_empirical_tranche_a_config.py,22,experiments,python_import,experiments,low_external_import,retain,compileall
tests/test_empirical_tranche_a_config.py,23,simulation,python_import,dai_sim.model.simulation,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_empirical_tranche_a_config.py,26,config/empirical/phase2_empirical_baseline.yaml,literal_path,config/profiles/empirical.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_empirical_tranche_a_config.py,29,config/empirical/sensitivity/phase2_empirical_low_sensitivity.yaml,literal_path,config/sensitivities/vaults/population_100.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_empirical_tranche_a_config.py,33,config/empirical/sensitivity/phase2_empirical_high_sensitivity.yaml,literal_path,config/sensitivities/vaults/population_1000.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_empirical_tranche_a_config.py,35,config/empirical/tranche_a_manifest.json,literal_path,data/protocol/provenance/parameter_adoption/manifest.json,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_empirical_tranche_a_config.py,40,"manifest = json.loads(MANIFEST.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,83,"payload = yaml.safe_load(PRIMARY_CONFIG.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,86,"bad.write_text(yaml.safe_dump(payload), encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,92,"payload = yaml.safe_load(PRIMARY_CONFIG.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,95,"bad.write_text(yaml.safe_dump(payload), encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,101,"payload = yaml.safe_load(PRIMARY_CONFIG.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,104,"bad.write_text(yaml.safe_dump(payload), encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_empirical_tranche_a_config.py,144,"source = Path(experiments.__file__).read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_parameter_adoption_review.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_parameter_adoption_review.py,5,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_parameter_adoption_review.py,6,sys,python_import,sys,low_external_import,retain,compileall
tests/test_parameter_adoption_review.py,8,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_parameter_adoption_review.py,9,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_parameter_adoption_review.py,12,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_parameter_adoption_review.py,13,if str(REPOSITORY_ROOT) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_parameter_adoption_review.py,14,"sys.path.insert(0, str(REPOSITORY_ROOT))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_parameter_adoption_review.py,16,src.estimation,python_import,dai_sim.calibration,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_parameter_adoption_review.py,132,"source = Path(review.__file__).read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_parameter_adoption_review.py,136,config/empirical.yaml,literal_path,config/profiles/legacy.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_parameter_adoption_review.py,137,config/protocol.yaml,literal_path,config/protocol/parameters.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_phase1e_b_representative_vaults.py,1,decimal,python_import,decimal,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,2,csv,python_import,csv,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,3,json,python_import,json,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,4,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,5,sys,python_import,sys,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,7,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,8,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,10,"sys.path.insert(0, str(Path(__file__).resolve().parents[1]))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase1e_b_representative_vaults.py,12,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,13,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_phase1e_b_representative_vaults.py,69,path.write_text(,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase1e_b_representative_vaults.py,87,"paths[""state""].write_text(",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase1e_b_representative_vaults.py,264,"with paths[""raw""].open(newline="""", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase1e_b_representative_vaults.py,1057,"source = Path(representative.__file__).read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2a_candidate_review.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_phase2a_candidate_review.py,5,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_phase2a_candidate_review.py,6,sys,python_import,sys,low_external_import,retain,compileall
tests/test_phase2a_candidate_review.py,8,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_phase2a_candidate_review.py,9,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_phase2a_candidate_review.py,10,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_phase2a_candidate_review.py,13,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2a_candidate_review.py,14,if str(REPOSITORY_ROOT) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2a_candidate_review.py,15,"sys.path.insert(0, str(REPOSITORY_ROOT))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2a_candidate_review.py,17,src.estimation.data_loading,python_import,dai_sim.calibration.data_loading,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_phase2a_candidate_review.py,18,src.estimation.phase2a_review,python_import,dai_sim.calibration.phase2a_review,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_phase2a_candidate_review.py,31,src.estimation.statistics,python_import,dai_sim.calibration.statistics,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_phase2a_estimation.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_phase2a_estimation.py,5,json,python_import,json,low_external_import,retain,compileall
tests/test_phase2a_estimation.py,6,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_phase2a_estimation.py,7,sys,python_import,sys,low_external_import,retain,compileall
tests/test_phase2a_estimation.py,9,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_phase2a_estimation.py,10,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_phase2a_estimation.py,11,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_phase2a_estimation.py,14,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2a_estimation.py,15,if str(REPOSITORY_ROOT) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2a_estimation.py,16,"sys.path.insert(0, str(REPOSITORY_ROOT))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2a_estimation.py,18,src.estimation.data_loading,python_import,dai_sim.calibration.data_loading,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_phase2a_estimation.py,24,src.estimation.phase2a,python_import,dai_sim.calibration.phase2a,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_phase2a_estimation.py,31,src.estimation.statistics,python_import,dai_sim.calibration.statistics,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_phase2a_estimation.py,87,"pd.DataFrame({""timestamp_utc"": [""2024-01-01T00:00:00Z""]}).to_csv(",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2b_vault_estimation.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_phase2b_vault_estimation.py,5,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_phase2b_vault_estimation.py,6,sys,python_import,sys,low_external_import,retain,compileall
tests/test_phase2b_vault_estimation.py,8,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_phase2b_vault_estimation.py,9,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_phase2b_vault_estimation.py,10,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_phase2b_vault_estimation.py,13,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2b_vault_estimation.py,14,if str(REPOSITORY_ROOT) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2b_vault_estimation.py,15,"sys.path.insert(0, str(REPOSITORY_ROOT))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2b_vault_estimation.py,17,src.estimation,python_import,dai_sim.calibration,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_phase2b_vault_estimation.py,211,"source = Path(phase2b.__file__).read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2b_vault_estimation.py,214,config/empirical.yaml,literal_path,config/profiles/legacy.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_phase2c_liquidation_estimation.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_phase2c_liquidation_estimation.py,5,decimal,python_import,decimal,low_external_import,retain,compileall
tests/test_phase2c_liquidation_estimation.py,6,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_phase2c_liquidation_estimation.py,7,sys,python_import,sys,low_external_import,retain,compileall
tests/test_phase2c_liquidation_estimation.py,9,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_phase2c_liquidation_estimation.py,10,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_phase2c_liquidation_estimation.py,11,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_phase2c_liquidation_estimation.py,14,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2c_liquidation_estimation.py,15,if str(REPOSITORY_ROOT) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2c_liquidation_estimation.py,16,"sys.path.insert(0, str(REPOSITORY_ROOT))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2c_liquidation_estimation.py,18,src.estimation,python_import,dai_sim.calibration,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_phase2c_liquidation_estimation.py,164,"source = Path(phase2c.__file__).read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_phase2c_liquidation_estimation.py,167,config/empirical.yaml,literal_path,config/profiles/legacy.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_process_dune_hourly_gas.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,5,json,python_import,json,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,6,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,7,sys,python_import,sys,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,8,tempfile,python_import,tempfile,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,9,unittest,python_import,unittest,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,11,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,12,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,15,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_hourly_gas.py,16,if str(REPOSITORY_ROOT) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_hourly_gas.py,17,"sys.path.insert(0, str(REPOSITORY_ROOT))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_hourly_gas.py,19,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,20,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_process_dune_hourly_gas.py,87,root = Path(directory),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_hourly_gas.py,90,"raw.write_text(""not,the,authorised,file\n"", encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_hourly_gas.py,91,"validation.write_text('{""validation_passed"": true}\n', encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_hourly_gas.py,98,"source = Path(processing.__file__).read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_hourly_gas.py,218,"first = Path(directory) / ""first.csv""",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_hourly_gas.py,219,"second = Path(directory) / ""second.csv""",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_market_prices.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_process_dune_market_prices.py,5,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_process_dune_market_prices.py,6,sys,python_import,sys,low_external_import,retain,compileall
tests/test_process_dune_market_prices.py,7,tempfile,python_import,tempfile,low_external_import,retain,compileall
tests/test_process_dune_market_prices.py,8,unittest,python_import,unittest,low_external_import,retain,compileall
tests/test_process_dune_market_prices.py,10,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_process_dune_market_prices.py,11,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_process_dune_market_prices.py,14,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_market_prices.py,15,if str(REPOSITORY_ROOT) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_market_prices.py,16,"sys.path.insert(0, str(REPOSITORY_ROOT))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_market_prices.py,18,scripts.process_dune_market_prices,python_import,scripts.process_dune_market_prices,low_external_import,retain,compileall
tests/test_process_dune_market_prices.py,102,directory_path = Path(directory),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_market_prices.py,105,"raw.to_csv(raw_path, index=False)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
